"id","name","adminCode","latitude","longitude","population","country"
3401548,Crateús,06,-5.17833,-40.6775,52933,BR
2815330,Waiblingen,01,48.83241,9.31641,52945,DE
3430708,Mercedes,01,-34.65145,-59.43068,52949,AR
1256759,Shāhābād,19,17.1307,76.94361,52952,IN
2525628,Bagheria,15,38.07892,13.51237,52952,IT
1273232,Deolāli,16,19.94404,73.83441,52958,IN
736928,Alexandroupoli,ESYE11,40.84995,25.87644,52979,GR
3175537,Imola,05,44.35916,11.7132,52981,IT
5197796,Levittown,PA,40.15511,-74.82877,52983,US
3058000,Prievidza,04,48.77446,18.6275,52987,SK
2494029,Hassi Messaoud,50,31.68041,6.07286,53000,DZ
155101,Makumbako,30,-8.85,34.83333,53003,TZ
4634662,Kingsport,TN,36.54843,-82.56182,53014,US
3180445,Carpi Centro,05,44.78237,10.8777,53024,IT
3567669,Bartolomé Masó,09,20.16635,-76.94291,53024,CU
1264839,Lohārdagā,38,23.43305,84.67992,53032,IN
673634,Mediaş,33,46.16667,24.35,53040,RO
1863023,Hatogaya-honchō,34,35.83314,139.7425,53062,JP
1566346,Thành Phố Thái Bình,35,20.45,106.34002,53071,VN
2026092,Bratskiy Rayon,20,56.0,102.0,53089,RU
3017253,Fréjus,93,43.43286,6.73524,53098,FR
3641275,El Tocuyo,13,9.78734,-69.7937,53099,VE
146970,Xankandi,61,39.8177,46.7528,53100,AZ
1841149,Miryang,20,35.49333,128.74889,53103,KR
3567869,Banes,12,20.96116,-75.722,53104,CU
1283368,Gulariyā,MR,28.23333,81.33333,53107,NP
2749450,Oosterhout,06,51.645,4.85972,53107,NL
1624987,Tanjungagung,32,-3.93728,103.80465,53117,ID
2511032,San Vicent del Raspeig,60,38.3964,-0.5255,53126,ES
2913761,Gummersbach,07,51.02608,7.56473,53131,DE
107781,Az Zulfi,10,26.29945,44.81542,53144,SA
1257851,Sāgar,19,14.16498,75.02901,53150,IN
6395804,Sinan,16,34.8262,126.10863,53150,KR
172946,Ar Rastan,11,34.92667,36.73241,53152,SY
3080526,Zawiercie,83,50.48766,19.41679,53159,PL
3025053,Cholet,52,47.06667,-0.88333,53160,FR
739634,Silivri,34,41.07393,28.24644,53167,TR
3468014,Camaquã,23,-30.85111,-51.81222,53169,BR
3691348,Tingo María,10,-9.29532,-75.99574,53177,PE
1257459,Sandīla,36,27.06989,80.51497,53182,IN
1636308,Manokwari,39,-0.86291,134.06402,53190,ID
4168228,Pensacola,FL,30.42131,-87.21691,53193,US
4168930,Poinciana,FL,28.14029,-81.45841,53193,US
2647570,Hamilton,SCT,55.76667,-4.03333,53200,GB
1259811,Phaltan,16,17.99113,74.43177,53202,IN
562321,Fryazevo,47,55.73321,38.46458,53212,RU
3516225,Taxco de Alarcón,12,18.55462,-99.60592,53217,MX
1856456,Mukō,22,34.96545,135.70415,53222,JP
5352214,Gilroy,CA,37.00578,-121.56828,53231,US
2111568,Ōami,04,35.51667,140.31667,53239,JP
1262678,Mubārakpur,36,26.08866,83.29088,53263,IN
1628899,Sampang,08,-7.1872,113.2394,53269,ID
1278094,Ajodhya,36,26.79909,82.2047,53293,IN
735914,Kateríni,ESYE12,40.26956,22.50608,53293,GR
2410763,São Tomé,02,0.33654,6.72732,53300,ST
3026204,Châteauroux,24,46.81248,1.69362,53301,FR
6540127,Olbia,14,40.92137,9.48563,53307,IT
1267616,Kāsaragod,13,12.49838,74.98959,53309,IN
2482090,Sedrata,52,36.12868,7.53376,53318,DZ
3467684,Campos do Jordão,27,-22.73944,-45.59139,53319,BR
5411046,Yucaipa,CA,34.03363,-117.04309,53328,US
1879487,Chaeryŏng-ŭp,06,38.39917,125.61556,53330,KP
1259124,Puttūr,19,12.75975,75.20169,53331,IN
1256693,Shājāpur,35,23.42637,76.27775,53346,IN
1168307,Pasrūr,04,32.26286,74.66327,53364,PK
3398115,Ipojuca,30,-8.39889,-35.06389,53364,BR
5106292,West New York,NJ,40.78788,-74.01431,53366,US
1513966,Guliston,16,40.48972,68.78417,53373,UZ
8334622,Neu-Hohenschönhausen,16,52.56681,13.51255,53374,DE
3598119,Cobán,01,15.47083,-90.37083,53375,GT
655808,Joensuu,12,62.60118,29.76316,53388,FI
3838793,Río Tercero,05,-32.17301,-64.11405,53389,AR
1261110,Nūzvīd,02,16.78854,80.84593,53391,IN
3034006,Beauvais,32,49.43333,2.08333,53393,FR
1606033,Suphan Buri,51,14.47418,100.12218,53399,TH
128831,Kangāvar,13,34.5043,47.9653,53414,IR
4832294,Revere,MA,42.40843,-71.01199,53422,US
3036938,Arles,93,43.67681,4.63031,53431,FR
1263427,Masaurhi Buzurg,34,25.35417,85.03195,53440,IN
3029974,Brive-la-Gaillarde,75,45.15,1.53333,53466,FR
1258581,Rampur Hat,28,24.17737,87.78275,53468,IN
3938415,Ilo,18,-17.63944,-71.3375,53476,PE
2654938,Braintree,ENG,51.87819,0.55292,53477,GB
304612,Menemen,35,38.60754,27.06938,53489,TR
3619267,El Viejo,03,12.6633,-87.16722,53504,NI
1274862,Challakere,19,14.318,76.65165,53506,IN
571159,Buguruslan,55,53.6554,52.442,53511,RU
1270032,Hiriyūr,19,13.94455,76.61723,53519,IN
2634715,Washington,ENG,54.9,-1.51667,53526,GB
1726339,Batac City,01,18.0554,120.56489,53542,PH
5301388,Lake Havasu City,AZ,34.4839,-114.32245,53553,US
367308,Shendi,53,16.6915,33.4341,53568,SD
3177363,Ercolano,04,40.80783,14.35012,53576,IT
3183541,Acerra,04,40.94477,14.3714,53578,IT
3673045,Pamplona,21,7.37565,-72.64795,53587,CO
582182,Anapa,38,44.89084,37.3239,53600,RU
695379,Roven’ky,14,48.08331,39.37764,53600,UA
1257001,Sattenapalle,02,16.39381,80.15221,53603,IN
7302810,Gaddi Annaram,40,17.36687,78.5242,53622,IN
5407529,Watsonville,CA,36.91023,-121.75689,53628,US
6544221,Gemeente Pijnacker-Nootdorp,11,52.02615,4.41944,53634,NL
5099133,Hoboken,NJ,40.74399,-74.03236,53635,US
1255449,Sunām,23,30.12883,75.79943,53647,IN
3182007,Bisceglie,13,41.24264,16.50104,53648,IT
3032213,Blois,24,47.59432,1.32912,53660,FR
1268111,Kandukūr,02,15.21542,79.9039,53662,IN
3671315,Puerto Tejada,09,3.23114,-76.41668,53674,CO
1145352,Charikar,40,35.01361,69.17139,53676,AF
6541165,Ercolano,04,40.80631,14.36093,53677,IT
3625710,Upata,06,8.00861,-62.39889,53685,VE
3672110,Pitalito,16,1.85371,-76.05071,53685,CO
2657697,Acton,ENG,51.50901,-0.2762,53689,GB
5417737,Commerce City,CO,39.80832,-104.93387,53696,US
4916288,Wheaton,IL,41.86614,-88.10701,53715,US
933099,Selebi-Phikwe,17,-21.97895,27.84296,53727,BW
1591527,Bắc Giang,71,21.27307,106.1946,53728,VN
2473744,Hammamet,19,36.4,10.61667,53733,TN
2453662,Markala,05,13.7021,-6.0659,53738,ML
758390,Starachowice,84,51.0374,21.07126,53739,PL
762909,Ostrołęka,78,53.08621,21.57566,53740,PL
8858088,Jardines de la Silla (Jardines),19,25.62944,-100.18778,53742,MX
1587919,Bỉm Sơn,34,20.07806,105.86028,53754,VN
2851746,Pulheim,07,50.99965,6.80632,53762,DE
5153207,Elyria,OH,41.36838,-82.10765,53775,US
707292,Izyum,07,49.20875,37.24849,53778,UA
470252,Vyshniy Volochëk,77,57.59125,34.56453,53800,RU
5100280,Lakewood,NJ,40.09789,-74.21764,53805,US
2290462,Danané,78,7.25957,-8.15498,53808,CI
2994798,Meaux,11,48.96014,2.87885,53811,FR
5335006,Cathedral City,CA,33.77974,-116.46529,53826,US
356933,Farshūţ,23,26.05494,32.16329,53851,EG
120972,Pīshvā,26,35.308,51.7267,53856,IR
140521,Bījār,16,35.8668,47.60506,53871,IR
4236157,Coles County,IL,39.52029,-88.2218,53873,US
6640032,Briarwood,NY,40.70935,-73.81529,53877,US
6538814,Cava de Tirreni,04,40.70091,14.70564,53885,IT
565381,Domodedovo,47,55.4413,37.75367,53887,RU
3902949,Tiquipaya,02,-17.33801,-66.21579,53904,BO
260114,Chaniá,ESYE43,35.51124,24.02921,53910,GR
1277091,Bārāmati,16,18.15174,74.57767,53919,IN
496278,Severomorsk,49,69.06889,33.41622,53921,RU
482965,Timashëvsk,38,45.61694,38.94528,53940,RU
3436199,Azul,01,-36.77698,-59.85854,53941,AR
6541972,Modica,15,36.84594,14.77399,53959,IT
2996568,Maisons-Alfort,11,48.81171,2.43945,53964,FR
1268341,Kālna,28,23.21944,88.36295,53964,IN
2229748,Kumbo,07,6.2,10.66667,53970,CM
5964215,Granby,10,45.40008,-72.73243,53979,CA
2975921,Sartrouville,11,48.9482,2.19169,53980,FR
3165322,Trani,13,41.27733,16.41011,53981,IT
2864054,Neustadt,08,49.35009,8.13886,53984,DE
5130334,Ozone Park,NY,40.67677,-73.84375,53985,US
472072,Altuf’yevskiy,48,55.88333,37.58333,54000,RU
2657256,Antrim Borough,NIR,54.66667,-6.25,54000,GB
2392505,Nikki,10,9.94009,3.21075,54009,BJ
1252840,Wokha,20,26.09717,94.25817,54010,IN
2834498,Schweinfurt,02,50.04937,10.22175,54012,DE
2970777,Vannes,53,47.6579,-2.75574,54020,FR
3545841,Nuevitas,05,21.54585,-77.26504,54022,CU
2500904,Dar Chioukh,22,34.89638,3.48543,54022,DZ
1851357,Suzaka,26,36.65,138.31667,54022,JP
735861,Kavála,ESYE11,40.93959,24.40687,54027,GR
5354819,Hacienda Heights,CA,33.99307,-117.96868,54038,US
3129857,Aranjuez,29,40.03108,-3.60246,54055,ES
3179075,Cerignola,13,41.26523,15.89559,54056,IT
3456826,Montenegro,23,-29.68861,-51.46111,54057,BR
459201,Jūrmala,13,56.968,23.77038,54088,LV
261604,Kalamata,ESYE25,37.03913,22.11265,54100,GR
707688,Chornomors’k,17,46.30495,30.65478,54102,UA
4154047,East Pensacola Heights,FL,30.42881,-87.17997,54104,US
102651,Şabyā,17,17.1495,42.62537,54108,SA
6542207,Sanremo,08,43.81822,7.76115,54137,IT
4377664,Blue Springs,MO,39.01695,-94.28161,54148,US
2742611,Aveiro,02,40.64427,-8.64554,54162,PT
4653455,Roane County,TN,35.84786,-84.52324,54181,US
4568451,Trujillo Alto,139,18.35467,-66.00739,54189,PR
3429790,Puerto Eldorado,14,-26.40843,-54.69463,54189,AR
358115,Dishnā,23,26.12467,32.47598,54197,EG
539061,Kupchino,66,59.85278,30.35667,54198,RU
4689550,Euless,TX,32.83707,-97.08195,54219,US
3518221,San Miguel Zinacantepec,15,19.28428,-99.73394,54220,MX
6541870,Avellino,04,40.91441,14.78874,54222,IT
2650396,Eastleigh,ENG,50.96667,-1.35,54225,GB
436928,Hassa İlçesi,31,36.79805,36.52135,54231,TR
2953504,Baden-Baden,01,48.7606,8.23975,54239,DE
1256369,Sidhi,35,24.4038,81.87954,54242,IN
5808276,Richland,WA,46.28569,-119.28446,54248,US
2222230,Sangmélima,14,2.93333,11.98333,54251,CM
6537735,Bagheria,15,38.07935,13.50935,54257,IT
6295533,Zürich (Kreis 11),ZH,47.42326,8.52166,54260,CH
2648187,Gravesend,ENG,51.44206,0.37106,54263,GB
1854384,Okaya,26,36.05659,138.0451,54286,JP
4145805,Allapattah,FL,25.81454,-80.22394,54289,US
3437444,Presidente Franco,01,-25.56384,-54.61097,54292,PY
6541856,Teramo,01,42.66494,13.71789,54294,IT
4733624,Spring,TX,30.07994,-95.41716,54298,US
1272670,Dhūri,23,30.36846,75.86791,54302,IN
1256382,Siddhapur,09,23.91783,72.37212,54313,IN
1037390,Ilha de Moçambique,06,-15.03417,40.73583,54315,MZ
2021618,Krasnokamensk,93,50.0979,118.0369,54316,RU
288899,Bahlā’,01,22.97339,57.29958,54338,OM
3556437,Jagüey Grande,03,22.52694,-81.12861,54363,CU
3038334,Ajaccio,94,41.91886,8.73812,54364,FR
4903780,Normal,IL,40.5142,-88.99063,54373,US
863909,Veles,F1,41.77583,21.76278,54384,MK
1292313,Tharyarwady,16,17.65399,95.78813,54386,MM
4169130,Port Charlotte,FL,26.97617,-82.09064,54392,US
4955336,Weymouth,MA,42.22093,-70.93977,54395,US
4908033,Rogers Park,IL,42.00864,-87.66672,54402,US
725905,Vidin,63,43.99,22.8725,54409,BG
3458131,Mairiporã,27,-23.31861,-46.58667,54415,BR
1185138,Pirojpur,85,22.57965,89.97521,54418,BD
3682281,Funza,33,4.71638,-74.21195,54421,CO
2302821,Bolgatanga,10,10.78556,-0.85139,54430,GH
4148708,Bradenton,FL,27.49893,-82.57482,54437,US
5604045,Pocatello,ID,42.8713,-112.44553,54441,US
1799552,Nanzhou,11,29.35955,112.40243,54449,CN
1214724,Langsa,01,4.4683,97.9683,54465,ID
110325,Ad Dawādimī,10,24.50772,44.39237,54474,SA
3454235,Penápolis,27,-21.41972,-50.0775,54477,BR
3590219,San Francisco El Alto,21,14.95,-91.45,54493,GT
1254343,Tiruttangal,25,9.48333,77.83333,54499,IN
1862612,Himimachi,42,36.85609,136.9885,54510,JP
3861344,Chivilcoy,01,-34.89566,-60.01667,54514,AR
3934608,Moquegua,18,-17.19832,-70.93567,54517,PE
5501344,Carson City,NV,39.1638,-119.7674,54521,US
3684917,El Banco,38,9.00114,-73.97581,54522,CO
577893,Belorechensk,38,44.77127,39.87879,54526,RU
1256854,Sendhwa,35,21.68562,75.09622,54530,IN
173480,Al Mayādīn,07,35.01982,40.45154,54534,SY
6355442,Elda,60,38.47576,-0.79645,54536,ES
3940002,Huacho,15,-11.10667,-77.605,54545,PE
3033791,Belfort,27,47.63883,6.85419,54562,FR
664460,Turda,13,46.56667,23.78333,54586,RO
3457952,Manhuaçu,15,-20.25806,-42.03361,54607,BR
3583480,San Marcos,10,13.65889,-89.18306,54615,SV
650946,Kotka,08,60.4664,26.94582,54616,FI
1253750,Unjha,09,23.80366,72.39101,54620,IN
5338783,Colton,CA,34.0739,-117.31365,54621,US
2265467,Odivelas,14,38.79269,-9.1838,54624,PT
4696143,Hardin County,TX,30.33237,-94.39022,54635,US
1684681,Tacurong,12,6.6925,124.67639,54648,PH
3907079,Provincia Punata,02,-17.57871,-65.84498,54655,BO
1271346,Ghātāl,28,22.66244,87.73399,54658,IN
2990355,Niort,75,46.32313,-0.45877,54660,FR
2503755,Boghni,14,36.54222,3.95306,54666,DZ
2656235,Barry,WLS,51.39979,-3.2838,54673,GB
349114,Shirbīn,01,31.19688,31.5243,54676,EG
6540748,Bisceglie,13,41.24203,16.50437,54678,IT
2897216,Hürth,07,50.87079,6.86761,54678,DE
2036106,Liaozhong,19,41.50611,122.72417,54691,CN
2263827,Rio de Mouro,14,38.76613,-9.32804,54695,PT
3618908,Juigalpa,04,12.10629,-85.36452,54731,NI
1851368,Suwa,26,36.03799,138.11308,54735,JP
2646329,Huyton,ENG,53.4115,-2.83935,54738,GB
2806914,Wolfenbüttel,06,52.16442,10.54095,54740,DE
4903024,Mount Prospect,IL,42.06642,-87.93729,54747,US
7302815,Bandar Labuan,16,5.28883,115.26924,54752,MY
3439317,Caaguazú,04,-25.47104,-56.01603,54808,PY
2035836,Manzhouli,20,49.6,117.43333,54808,CN
2872504,Meerbusch,07,51.26118,6.6717,54826,DE
921815,Mamoudzou,97611,-12.78234,45.22878,54831,YT
3404558,Cabedelo,17,-6.98111,-34.83389,54839,BR
7303786,Jonquière,10,48.41648,-71.24884,54842,CA
6360915,Segovia,55,40.90194,-4.18299,54844,ES
3447785,Seropédica,21,-22.74389,-43.7075,54846,BR
3539560,San José de las Lajas,MA,22.96139,-82.15111,54847,CU
1268135,Kāndi,28,23.95946,88.04018,54848,IN
1803551,Lingcheng,16,22.70722,110.34917,54848,CN
5356868,Highland,CA,34.12834,-117.20865,54854,US
4502434,Jackson,NJ,39.7765,-74.86238,54856,US
109380,Al Khafjī,06,28.43905,48.49132,54857,SA
4890701,Edgewater,IL,41.98337,-87.66395,54873,US
3167731,San Severo,13,41.68564,15.38148,54880,IT
2928396,Euskirchen,07,50.66057,6.78722,54889,DE
3173721,Matera,02,40.66599,16.60463,54891,IT
1858739,Konan-shi,35,35.01667,136.08333,54893,JP
2953358,Bad Salzuflen,07,52.0862,8.74434,54899,DE
6540022,San Severo,13,41.68974,15.37604,54906,IT
5388867,Rosemead,CA,34.08057,-118.07285,54908,US
787487,Ohrid,E2,41.11722,20.80194,54908,MK
1506271,Gorno-Altaysk,03,51.96056,85.91892,54917,RU
4845419,West Haven,CT,41.27065,-72.94705,54927,US
3404117,Caicó,22,-6.45833,-37.09778,54934,BR
1254346,Tirur,13,10.91368,75.92118,54934,IN
5114418,Cypress Hills,NY,40.67705,-73.89125,54944,US
6138501,Saint-Jérôme,10,45.78036,-74.00365,54948,CA
3533005,Altamira,28,22.39215,-97.93867,54954,MX
943960,Viljoenskroon,03,-27.20841,26.94855,54955,ZA
2036734,Huangnihe,05,43.55833,128.02389,54959,CN
2483757,Reghaïa,40,36.73587,3.34018,54962,DZ
1272733,Dholka,09,22.72732,72.44128,54977,IN
12057370,Martin,08,49.08484,18.89247,54978,SK
349715,Samannūd,05,30.9616,31.24069,54980,EG
4013712,Ciudad Hidalgo,16,19.6927,-100.55445,54993,MX
1278580,Anjangaon,16,21.16516,77.3091,54999,IN
711660,Boryspil’,13,50.35269,30.95501,55000,UA
507338,Pokrovskoye-Streshnëvo,48,55.80797,37.45814,55000,RU
6691666,Ambiente Casa ( arredamenti),04,40.85914,14.32985,55000,IT
6825277,Shilin,29,24.81878,103.33237,55000,CN
11762608,Yeongam,16,34.80059,126.69669,55000,KR
465057,Zamoskvorech’ye,48,55.73333,37.63333,55000,RU
1510205,Berëzovskiy,29,55.6,86.2,55000,RU
1855753,Nakatsugawa,09,35.48333,137.5,55011,JP
6541864,Cuneo,12,44.39733,7.54453,55013,IT
3448351,São Pedro da Aldeia,21,-22.83917,-42.10278,55014,BR
3124794,Collado-Villalba,29,40.63506,-4.00486,55027,ES
478724,Uritsk,66,59.83889,30.17528,55037,RU
1647179,Cepu,07,-7.1475,111.5906,55055,ID
6146279,Sherwood Park,01,53.51684,-113.3187,55063,CA
500019,Rybatskoye,42,59.8393,30.49873,55076,RU
2527089,Tiznit,09,29.69742,-9.73162,55092,MA
1257565,Sāmalkot,02,17.05675,82.17639,55097,IN
6355496,San Vicente del Raspeig/Sant Vicent del Raspeig,60,38.43428,-0.54963,55100,ES
6853140,Lesnoy,71,57.6198,63.0784,55100,RU
1610469,Kalasin,23,16.43281,103.50658,55102,TH
3948642,Abancay,03,-13.63389,-72.88139,55111,PE
1185293,Narail,82,23.15509,89.49515,55112,BD
3191376,Šabac,SE,44.74667,19.69,55114,RS
213940,Kasongo,10,-4.42741,26.66656,55118,CD
4172131,Sarasota,FL,27.33643,-82.53065,55118,US
3445153,Viana,08,-20.39028,-40.49611,55122,BR
144794,Ābyek,34,36.06667,50.55,55128,IR
2411714,Upper Baddibu,07,13.55,-15.66667,55133,GM
1586288,Cần Giờ,20,10.41115,106.95474,55137,VN
4914557,Uptown,IL,41.9659,-87.65262,55137,US
2499055,Drean,37,36.68482,7.75111,55147,DZ
2518505,Elda,60,38.47783,-0.79157,55168,ES
4945588,North Chicopee,MA,42.18343,-72.59953,55179,US
1252956,Wanparti,40,16.36738,78.06889,55182,IN
1275582,Etāwa,35,24.18351,78.20289,55185,IN
2038421,Bayan,08,46.07556,127.3984,55186,CN
1698548,Naic,40,14.31812,120.76609,55195,PH
730496,Kazanlak,59,42.61667,25.4,55196,BG
997140,Heilbron,03,-27.28115,27.9709,55196,ZA
4371582,Towson,MD,39.4015,-76.60191,55197,US
6690862,South Croydon,ENG,51.36217,-0.09421,55198,GB
1262852,Mokameh,34,25.39662,85.9219,55203,IN
547560,Klimovsk,47,55.36352,37.52984,55206,RU
2225991,Mora,12,11.04611,14.14011,55216,CM
2229761,Kribi,14,2.93725,9.90765,55224,CM
2653877,Canterbury,ENG,51.27904,1.07992,55240,GB
1185127,Rāmganj,84,23.1006,90.84989,55241,BD
1497951,Nazarovo,91,56.0104,90.4011,55252,RU
1856225,Nagakute-shi,01,35.18335,137.04895,55262,JP
2647639,Halesowen,ENG,52.44859,-2.04938,55265,GB
2187454,Mangere,E7,-36.96807,174.79875,55266,NZ
4174744,Tamiami,FL,25.75871,-80.39839,55271,US
5501350,Carson City,NV,39.16462,-119.7763,55274,US
2959223,Ahlen,07,51.76338,7.8887,55280,DE
1852849,Satte,34,36.07254,139.72615,55286,JP
1267758,Karīmganj,03,24.86919,92.35543,55290,IN
3393400,Pacatuba,06,-3.98417,-38.62028,55291,BR
6360731,Torrelavega,39,43.34458,-4.0511,55297,ES
3107775,Torrelavega,39,43.34943,-4.04785,55297,ES
1269422,Jālaun,36,26.1451,79.3366,55299,IN
1621678,Wedi,07,-7.74306,110.57944,55300,ID
4917592,Anderson,IN,40.10532,-85.68025,55305,US
1799352,Yutan,11,28.25831,112.56048,55312,CN
2111018,Shiroi,04,35.8,140.06667,55314,JP
6694821,Nanto-shi,42,36.56922,136.91162,55315,JP
2034600,Taikang,08,46.86135,124.442,55316,CN
3906809,Provincia Antonio Quijarro,07,-20.02624,-66.44952,55327,BO
4720039,Port Arthur,TX,29.88519,-93.94233,55340,US
2618528,Kolding,21,55.4904,9.47216,55363,DK
320557,Bozüyük,11,39.90778,30.03667,55365,TR
3465721,Concórdia,26,-27.23417,-52.02778,55367,BR
3700037,Corregimiento Vista Alegre,13,8.91667,-79.68333,55369,PA
761228,Pruszków,78,52.17072,20.81214,55371,PL
3406441,Barbalha,06,-7.43604,-39.35273,55373,BR
2378736,Kaédi,04,16.15027,-13.5037,55374,MR
2977295,Saint-Quentin,32,49.84889,3.28757,55407,FR
3543961,Placetas,16,22.31184,-79.6544,55408,CU
64460,Beledweyne,07,4.73583,45.20361,55410,SO
5381110,Paramount,CA,33.88946,-118.15979,55412,US
2033667,Xinqing,08,48.28701,129.52337,55415,CN
1843082,Gapyeong,13,37.83101,127.51059,55415,KR
3573738,San Fernando,10,10.27969,-61.46835,55419,TT
1865309,Anan,39,33.91667,134.65,55421,JP
1818051,Anjiang,11,27.31944,110.10306,55421,CN
3449099,São Gabriel,23,-30.33639,-54.32,55434,BR
4058553,Decatur,AL,34.60593,-86.98334,55437,US
5810301,Shoreline,WA,47.75565,-122.34152,55439,US
3897774,Buin,12,-33.73257,-70.74281,55441,CL
617486,Rîbniţa,58,47.76817,29.01,55455,MD
1648918,Besuki,08,-7.73379,113.69785,55465,ID
1853314,Sadoga Shima,29,38.0,138.41667,55474,JP
3441894,Maldonado,09,-34.9,-54.95,55478,UY
470676,Vyaz’ma,69,55.21039,34.29508,55500,RU
6359240,Arganda del Rey,29,40.29637,-3.44945,55506,ES
5063805,Bellevue,NE,41.13667,-95.89084,55510,US
3686922,Cereté,12,8.88479,-75.79052,55513,CO
358970,Basyūn,05,30.93976,30.81338,55523,EG
4515843,Kettering,OH,39.6895,-84.16883,55525,US
5378044,Novato,CA,38.10742,-122.5697,55530,US
5118116,Fulton County,NY,43.11385,-74.42217,55531,US
12057144,Trenčín,06,48.89683,18.04872,55537,SK
3359510,Wellington,11,-33.63981,19.0112,55543,ZA
5120478,Hempstead,NY,40.70621,-73.61874,55547,US
747538,Eminönü,34,41.01766,28.97438,55548,TR
4887463,Chicago Lawn,IL,41.77503,-87.69644,55551,US
1651461,Amuntai,12,-2.41773,115.24941,55560,ID
3925212,Cacoal,24,-11.43861,-61.44722,55560,BR
172349,At Tall,08,33.61033,36.3107,55561,SY
7160212,City of West Haven,CT,41.27385,-72.96696,55564,US
1513604,Khiwa,05,41.37833,60.36389,55567,UZ
235039,Arua,N,3.02013,30.91105,55585,UG
4258313,Greenwood,IN,39.61366,-86.10665,55586,US
693381,Snizhne,05,48.02612,38.77225,55587,UA
1803365,Linqiong,32,30.41587,103.46089,55587,CN
5416329,Castle Rock,CO,39.37221,-104.85609,55591,US
3083988,Świętochłowice,83,50.29636,18.91726,55600,PL
4278895,Saline County,KS,38.78381,-97.64993,55606,US
8542188,Dakhla,EH,30.41071,-9.55572,55618,MA
1609610,Klaeng,47,12.77972,101.64831,55619,TH
2268406,Évora,08,38.56667,-7.9,55620,PT
1861244,Iwade,43,34.25,135.31667,55633,JP
1837706,Sangju,14,36.41528,128.16056,55640,KR
1125444,Shibirghān,31,36.66757,65.7529,55641,AF
10287316,Krimpenerwaard,11,51.98171,4.77828,55644,NL
1705440,Lubao,03,14.9405,120.6011,55645,PH
3463900,Estância,28,-11.26833,-37.43833,55654,BR
1770351,Kampung Bukit Baharu,04,2.2152,102.2851,55656,MY
5355180,Hanford,CA,36.32745,-119.64568,55659,US
1267904,Karād,16,17.28937,74.18183,55663,IN
737054,Zile,60,40.30306,35.88639,55680,TR
2524013,Nicastro-Sambiase,03,38.97089,16.31285,55687,IT
2638678,Sale,ENG,53.42519,-2.32443,55689,GB
1269665,Islāmpur,28,26.26541,88.18982,55691,IN
3519907,San Andres Tuxtla,30,18.4487,-95.21327,55697,MX
1857051,Minokamo-shi,09,35.48386,137.02658,55708,JP
1850108,Tomigusuku,47,26.18583,127.68192,55715,JP
4228147,Valdosta,GA,30.83334,-83.28032,55724,US
364706,Umm Ruwaba,56,12.9061,31.2158,55742,SD
3437127,San Antonio,06,-25.42126,-57.54725,55754,PY
3453150,Ponta Porã,11,-22.53611,-55.72556,55763,BR
3170116,Portici,04,40.81563,14.33716,55765,IT
6538768,Portici,04,40.81891,14.34043,55765,IT
772621,Ełk,85,53.82824,22.36469,55769,PL
2363534,Tsévié,24,6.42611,1.21333,55775,TG
2928963,Eschweiler,07,50.81854,6.27184,55778,DE
2615006,Randers,18,56.4607,10.03639,55780,DK
5720727,Corvallis,OR,44.56457,-123.26204,55780,US
3397909,Itapipoca,06,-3.49444,-39.57861,55784,BR
709276,Energodar,26,47.49865,34.6574,55800,UA
4488762,Rocky Mount,NC,35.93821,-77.79053,55806,US
2527645,Tirhanimîne,01,35.23619,-3.95453,55827,MA
1153557,Chumphon,58,10.4957,99.17971,55835,TH
2038158,Changling,05,44.26532,124.00045,55841,CN
1921372,Dalianwan,19,39.02861,121.695,55841,CN
6541259,Trani,13,41.27273,16.41537,55842,IT
1261739,Narwāna,10,29.59903,76.11927,55850,IN
